id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total arctic region prop>	score<total arctic region avg.year>	weight<USA arctic region prop>	score<USA arctic region avg.year>	weight<UK arctic region prop>	score<UK arctic region avg.year>	weight<Germany arctic region prop>	score<Germany arctic region avg.year>	weight<Canada arctic region prop>	score<Canada arctic region avg.year>	weight<Norway arctic region prop>	score<Norway arctic region avg.year>	weight<Russia arctic region prop>	score<Russia arctic region avg.year>	weight<France arctic region prop>	score<France arctic region avg.year>	weight<Peoples R China arctic region prop>	score<Peoples R China arctic region avg.year>	weight<Australia arctic region prop>	score<Australia arctic region avg.year>	weight<Japan arctic region prop>	score<Japan arctic region avg.year>	weight<Denmark arctic region prop>	score<Denmark arctic region avg.year>	weight<Sweden arctic region prop>	score<Sweden arctic region avg.year>	weight<Italy arctic region prop>	score<Italy arctic region avg.year>	weight<Netherlands arctic region prop>	score<Netherlands arctic region avg.year>	weight<Spain arctic region prop>	score<Spain arctic region avg.year>	weight<Finland arctic region prop>	score<Finland arctic region avg.year>	weight<Switzerland arctic region prop>	score<Switzerland arctic region avg.year>	weight<New Zealand arctic region prop>	score<New Zealand arctic region avg.year>	weight<South Korea arctic region prop>	score<South Korea arctic region avg.year>	weight<Poland arctic region prop>	score<Poland arctic region avg.year>	weight<AWI arctic region prop>	score<AWI arctic region avg.year>	weight<BAS arctic region prop>	score<BAS arctic region avg.year>	weight<NOAA arctic region prop>	score<NOAA arctic region avg.year>	weight<NIPR arctic region prop>	score<NIPR arctic region avg.year>	weight<AAD arctic region prop>	score<AAD arctic region avg.year>	weight<NPI arctic region prop>	score<NPI arctic region avg.year>	weight<KOPRI arctic region prop>	score<KOPRI arctic region avg.year>	weight<AARI arctic region prop>	score<AARI arctic region avg.year>	weight<PRIC arctic region prop>	score<PRIC arctic region avg.year>
kirkenes	-0.3858	0.5186	2	11	16	0.0183152279673531	2008.875	0.003211613193307	2016	0.01874941408081	2007.5	0.00921404220031328	2018	0	1990	0.0665734638173224	2008	0.0508087052248285	2006.16666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0.02002002002002	2018	0	1990	0.0378071833648393	2018	0	1990	0.0968366688185926	1997	0.0533902829684997	2017	0	1990	0	1990	0.0376506024096386	2014	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0.131061598951507	2009	0	2003
kiruna	-0.3514	0.4123	2	28	69	0.338831717396032	2005.16891891892	0.269775508237788	2002.84523809524	0.421861816818224	2006.48888888889	1.01354464203446	2004.50909090909	0.11096834481953	2010.10526315789	0.0665734638173224	2006.9	0.110085527987128	2007.46153846154	0.991437584497521	2003.15909090909	0.0931966449207829	2012.66666666667	0.210194429847609	2010	0.796939751354798	2001.8	0.116754232340922	2002.1	2.3023023023023	2007.73913043478	1.33418043202033	2004.85714285714	0.604914933837429	2005.625	0.528301886792453	2013.71428571429	0.161394448030988	2009.2	0.907634810464495	2005.23529411765	1.06837606837607	1997.8	0.111482720178372	2003	0.0753012048192771	2012	0.0684306569343066	2004.66666666667	0.139275766016713	2003	0.139082058414465	2000.2	0.297176820208024	1999	0	2000	0	1995	0	2006	0	1996.5	0	2003
kitikmeot	-0.0398	-0.4674	1	16	30	0.024038736707151	2011.2380952381	0.016058065966535	2006.4	0.00937470704040499	2019	0	1990	0.11096834481953	2011.57894736842	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kittila	-0.4216	0.5131	2	9	23	0.0389198594306254	2008.52941176471	0.012846452773228	2007.25	0.00937470704040499	2018	0.0460702110015664	2002.8	0.0175213176030838	2016.66666666667	0.026629385526929	2013.5	0.0254043526124143	2009	0.0225326723749437	1998	0.0310655483069276	2017	0.105097214923805	2006.5	0	1990	0.0116754232340922	1993	0.0800800800800801	2015	0	1990	0	1990	0	1990	0.774693350548741	2009.08333333333	0.0533902829684997	2014	0	1990	0	1990	0.0753012048192771	2013	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kivalliq	-0.0262	-0.4967	1	11	21	0.0263281402030701	2013.95652173913	0	1990	0.01874941408081	2016.5	0	1990	0.122649223221586	2013.57142857143	0.00665734638173224	2019	0	1990	0.0225326723749437	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0756143667296786	2008.5	0.0754716981132076	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kola	-0.4367	0.4886	2	64	724	1.5911354296638	2006.13741007194	0.317949706137393	2005.29292929293	0.806224805474829	2006.86046511628	0.608126785220676	2004.56060606061	0.677490947319238	2004.9224137931	1.26489581252913	2003.92105263158	8.51045812515878	2006.9631840796	0.585849481748535	2005.84615384615	0.279589934762349	2006.44444444444	1.10352075669995	2007.14285714286	0.286898310487727	2006.44444444444	0.361938120256859	2000.1935483871	1.2012012012012	2004.73333333333	3.24015247776366	2006.17647058824	0.680529300567108	2005.22222222222	0.905660377358491	2008.08333333333	6.87540348612008	2002.66666666667	1.22797650827549	2007.30434782609	0	1990	0.334448160535117	2010.66666666667	0.564759036144578	2011.86666666667	0.0684306569343066	2003	0.278551532033426	2017	0.0278164116828929	2015	0.148588410104012	2019	0	2000	0.0815328169588259	2011.5	0.216919739696312	2006	0.524246395806029	2002	0	2003
kola bay	-0.4736	0.541	2	7	37	0.0251834384551105	2006.95454545455	0	1990	0	1990	0	1990	0	1990	0.026629385526929	2001	0.169362350749428	2007.6	0	1990	0	1990	0	1990	0	1990	0	1990	0.02002002002002	2004	0	1990	0	1990	0	1990	0.0645577792123951	1999.5	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kolari	-0.4243	0.5169	2	3	10	0.0114470174795957	2010	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0116754232340922	2014	0	1990	0	1990	0	1990	0	1990	0.290510006455778	2011.88888888889	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kolbeinsey	0.5067	0.4535	7	19	109	0.135074806259229	2004.6186440678	0.0867135562192889	2006.66666666667	0.140620605606075	2007.46666666667	0.433059983414724	2002.63829787234	0.0116808784020558	2009	0.146461620398109	2008.72727272727	0.0592768227622999	2012.57142857143	0.405588102748986	2006.55555555556	0.0931966449207829	2011	0.157645822385707	2005.66666666667	0.191265540325151	2005.83333333333	0.140105078809107	2005.5	0.0600600600600601	2003	0.190597204574333	1998	0.226843100189036	2009.66666666667	0	1990	0	1990	0.320341697810998	2006.5	0.213675213675214	2012	0	1990	0	1990	0.0912408759124088	2006	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kolyuchin bay	-0.7353	-0.3047	3	5	5	0.00343410524387871	2009.33333333333	0.006423226386614	2005	0	1990	0	1990	0	1990	0	1990	0.0169362350749428	2012.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.111482720178372	2003	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kong karls land	-0.1515	0.7182	4	23	81	0.0274728419510297	2008.91666666667	0.006423226386614	2012	0.0749976563232399	2007.25	0.0184280844006266	2014.5	0	1990	0.0998601957259836	2011.93333333333	0.0254043526124143	2012	0	1990	0	1990	0	1990	0	1990	0.0233508464681845	2007.5	0.04004004004004	1995	0	1990	0.0756143667296786	1996.5	0	1990	0	1990	0.0533902829684997	2017	0	1990	0	1990	0.0753012048192771	2012.5	0.0228102189781022	2012	0.139275766016713	2017	0	1992	0	1997	0	2000	0.0815328169588259	1995	0	2006	0	1996.5	0	2003
kongsfjord	-0.0045	0.6023	4	18	117	0.100733753820442	2007.59090909091	0.025692905546456	2007.125	0.14999531264648	2005.4375	0.359347645812218	2005.28205128205	0.0116808784020558	2018	0.199720391451967	2008.36666666667	0.0254043526124143	2007.33333333333	0.067598017124831	2009.33333333333	0.0310655483069276	2018	0	1990	0.0318775900541919	2012	0.0350262697022767	2010.33333333333	0.12012012012012	2014.16666666667	0.190597204574333	2016.66666666667	0.189035916824197	2003.8	0.377358490566038	2005.6	0	1990	0.0533902829684997	2005	0	1990	0.111482720178372	2012	0.451807228915663	2009	0.707116788321168	2004.12903225806	0.139275766016713	2005	0	1992	0.148588410104012	2012	0	2000	0.326131267835304	2012	0.216919739696312	2012	0	1996.5	0	2003
kongsfjorden	0.0574	0.704	4	44	635	0.462459506175666	2011.80198019802	0.067443877059447	2013.85714285714	0.515608887222274	2008.94545454545	0.976688473233207	2011.54716981132	0.0876065880154188	2012.93333333333	1.08514746022236	2010.41717791411	0.127021763062071	2009.46666666667	0.901306894997747	2013.3	0.994097545821684	2014.34375	0.157645822385707	2015	0.0637551801083838	2002.5	0.0583771161704612	2013.6	0.3003003003003	2012.26666666667	1.39771283354511	2014.68181818182	0.831758034026465	2013.09090909091	0.754716981132076	2016.5	0.193673337637185	2014.66666666667	0.213561131873999	2014	0	1990	0.891861761426979	2013.5	3.01204819277108	2011.725	1.71076642335766	2011.97333333333	0.557103064066852	2006.25	0	1992	0.148588410104012	2001	0	2000	4.0766408479413	2010.37	1.51843817787419	2013.57142857143	0.262123197903014	2006.5	6.2780269058296	2012.78571428571
kongsvegen glacier	0.2233	1.0307	4	12	91	0.0538009821540998	2006.04255319149	0.003211613193307	2011	0.11249648448486	2002.08333333333	0.0368561688012531	2008.25	0	1990	0.179748352306771	2006.33333333333	0.00846811753747142	2012	0.135196034249662	2004.66666666667	0	1990	0	1990	0	1990	0.0233508464681845	2007.5	0.0800800800800801	2013.5	0.190597204574333	2011.66666666667	0.189035916824197	2011.2	0	1990	0.0322788896061975	2003	0.106780565936999	2004.5	0.213675213675214	2011	0	1990	0.0753012048192771	2012	0	1994.5	0	1994	0	1992	0	1997	0	2000	0.896860986547085	2006.13636363636	0	2006	0	1996.5	0	2003
krasnoyarsk krai	-0.8612	0.1185	3	1	1	0.00228940349591914	2013.5	0	1990	0	1990	0.00921404220031328	2017	0	1990	0	1990	0.0169362350749428	2013.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0228102189781022	2017	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kronebreen	0.1858	1.0193	4	10	66	0.0366304559347062	2013.03125	0.003211613193307	2011	0.0937470704040499	2010.1	0.0368561688012531	2015.5	0.00584043920102792	2016	0.153118966779842	2014.95652173913	0	1990	0.0901306894997747	2014.5	0	1990	0	1990	0	1990	0	1990	0.14014014014014	2018.14285714286	0.190597204574333	2017	0.151228733459357	2014	0.0754716981132076	2019	0.0645577792123951	2017.5	0.0533902829684997	2005	0.213675213675214	2011	0	1990	0.0376506024096386	2019	0	1994.5	0.139275766016713	2003	0	1992	0	1997	0	2000	0.529963310232369	2015.61538461538	0	2006	0	1996.5	0	2003
kuparuk river basin	-0.7483	-0.7627	11	2	17	0.0263281402030701	2000.30434782609	0.073867103446061	2000.30434782609	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0.0834492350486787	2003.33333333333	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
kvitoya	-0.1074	0.7862	4	13	39	0.0194599297153127	2010.58823529412	0.003211613193307	2017	0.028124121121215	2015	0.0184280844006266	2017.5	0.00584043920102792	2019	0.0932028493442514	2010.07142857143	0.0169362350749428	2019	0.0225326723749437	2001	0	1990	0	1990	0.0318775900541919	2000	0	1990	0.0600600600600601	2010	0.0635324015247776	2008	0	1990	0	1990	0	1990	0.0533902829684997	2017	0	1990	0	1990	0.0753012048192771	2008.5	0.0228102189781022	2018	0.278551532033426	2017.5	0	1992	0	1997	0	2000	0.203832042397065	2007.2	0	2006	0	1996.5	0	2003
labrador	-0.098	-0.2968	6	73	303	0.270149612518458	2007.8686440678	0.195908404791727	2005.88524590164	0.178119433767695	2012.21052631579	0.0737123376025062	2008.875	0.940310711365495	2008.16149068323	0.0865455029625191	2008.38461538462	0.101617410449657	2007.41666666667	0.202794051374493	2010.77777777778	0.0310655483069276	2015	0.0525486074619023	2012	0.0956327701625757	2005	0.140105078809107	2011.41666666667	0.16016016016016	2008.125	0	1990	0.0756143667296786	1996.5	0.0754716981132076	2018	0.12911555842479	2014	0.0533902829684997	2016	0.213675213675214	2002	0.111482720178372	2007	0.0376506024096386	2016	0.0912408759124088	2009	0.417827298050139	2010.66666666667	0.139082058414465	2010.4	0	1997	0	2000	0.0815328169588259	2012.5	0	2006	0	1996.5	0	2003
labrador sea	0.2098	-0.3327	6	80	1490	1.5487814649893	2007.40798226164	1.74711757715901	2007.04411764706	2.09993437705072	2009.45982142857	2.12844374827237	2009.11255411255	2.81509169489546	2006.52697095436	0.565874442447241	2010.94117647059	0.347192819036328	2009.58536585366	3.40243352861649	2009.61589403974	1.11835973904939	2012.88888888889	1.99684708355229	2010.71052631579	0.733184571246414	2008.34782608696	0.88733216579101	2007.77631578947	0.520520520520521	2011.42307692308	0.698856416772554	2012.63636363636	2.15500945179584	2007.9298245614	4.15094339622642	2012.76363636364	0.25823111684958	2011.375	1.70848905499199	2012.28125	0.854700854700855	2010	0.445930880713489	2014.5	0.0376506024096386	2016	0.72992700729927	2011.1875	2.0891364902507	2008.33333333333	1.27955493741307	2008.19565217391	0.148588410104012	2014	0	2000	0.163065633917652	2009.75	0.433839479392625	2015	0.262123197903014	2007	0	2003
lady franklin bay	-0.0871	-0.481	1	9	18	0.00572350873979785	2014.2	0.003211613193307	2011	0	1990	0	1990	0.0175213176030838	2015	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
lancaster sound	0.0047	-0.4499	1	57	343	0.115614876543917	2008.69306930693	0.080290329832675	2010.12	0.0749976563232399	2016.125	0.0552842532018797	2012.83333333333	0.502277771288401	2008.60465116279	0.026629385526929	2014	0	1990	0.157728706624606	2015.71428571429	0.155327741534638	2016.4	0.105097214923805	2013	0.0318775900541919	2017	0.140105078809107	2008.33333333333	0	1990	0	1990	0	1990	0	1990	0.0322788896061975	2011	0.0533902829684997	2018	0.213675213675214	2004	0	1990	0	1990	0.0684306569343066	2013.66666666667	0	1994	0.0834492350486787	2004	0	1997	0	2000	0.040766408479413	2018	0	2006	0	1996.5	0	2003
langfjordjokelen	-0.3743	0.5615	2	2	2	0.00457880699183828	2010.75	0.003211613193307	2012	0.00937470704040499	2002	0	1990	0	1990	0.0199720391451967	2013.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0378071833648393	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
langjokull	1.2825	0.6648	7	9	21	0.0434986664224636	2010.18421052632	0.041750971512991	2013.76923076923	0.16874472672729	2012.05555555556	0.00921404220031328	2017	0.0175213176030838	2011.33333333333	0.00665734638173224	2016	0	1990	0.0901306894997747	2014.25	0.0931966449207829	2010.66666666667	0	1990	0	1990	0.0350262697022767	2005.66666666667	0.04004004004004	2013.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.111482720178372	2011	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
lapland	-0.4165	0.5069	2	20	127	0.729175013450246	2006.9748822606	0.044962584706298	2008.57142857143	0.459360644979844	2009.14285714286	0.276421266009398	2010.4	0.0934470272164467	2011.1875	0.153118966779842	2008.47826086957	0.1778304682869	2005.42857142857	0.292924740874268	2007.53846153846	0.186393289841566	2014.16666666667	0.47293746715712	2009.77777777778	0.0637551801083838	2013.5	0.116754232340922	2009.2	0.640640640640641	2004.84375	0.127064803049555	2010.5	0.151228733459357	2008.75	0	1990	18.463524854745	2007.02272727273	0.533902829684997	2009.6	0.427350427350427	2006.5	0	1990	0.451807228915663	2007.33333333333	0.0228102189781022	2004	0	1994	0	1992	0	1997	0	2000	0.040766408479413	2017	0	2006	0	1996.5	0	2003
laptev sea	-0.7576	0.0256	3	72	1440	0.766950171132911	2008.95223880597	0.51385811092912	2008.375	0.35623886753539	2011.86842105263	2.59835990048834	2007.28368794326	0.28034108164934	2009.0625	0.179748352306771	2010.07407407407	3.15860784147684	2010.58981233244	0.450653447498873	2003.2	0.931966449207829	2014.03333333333	0.210194429847609	2012.75	0.286898310487727	2013.88888888889	0.151780502043199	2013.23076923077	0.840840840840841	2011.59523809524	0.889453621346887	2012.5	0.604914933837429	2011.25	0.30188679245283	2012.75	0.322788896061975	2010	0.320341697810998	2011.33333333333	0	1990	0.222965440356745	2017.5	0.0376506024096386	2015	4.37956204379562	2008.13020833333	0.278551532033426	2010.5	0.19471488178025	2008.14285714286	0.148588410104012	2005	0	2000	0.366897676314717	2011.44444444444	0	2006	8.91218872870249	2011.26470588235	0	2003
lincoln sea	-0.075	-0.3194	13	44	151	0.0572350873979785	2008.82	0.073867103446061	2007.86956521739	0.0562482422424299	2014.16666666667	0.0829263798028195	2015.44444444444	0.134330101623642	2009.17391304348	0.0332867319086612	2006.6	0.0423405876873571	2005.2	0.0450653447498873	2013.5	0.0310655483069276	2019	0.105097214923805	2012.5	0	1990	0.128429655575015	2009.90909090909	0.04004004004004	2014.5	0.0635324015247776	2019	0.0378071833648393	2013	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.20529197080292	2015.44444444444	0.278551532033426	2018	0.0278164116828929	2005	0	1997	0	2000	0.040766408479413	2013	0	2006	0	1996.5	0	2003
little cornwallis island	-0.0498	-0.6305	1	1	2	0.00228940349591914	2009.5	0	1990	0	1990	0	1990	0.0116808784020558	2009.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
little diomede island	-0.4373	-0.7604	8	8	20	0.00686821048775741	2008	0.019269679159842	2008	0	1990	0	1990	0.00584043920102792	2009	0	1990	0.00846811753747142	2015	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
lomonosov ridge	-0.5853	-0.08	9	55	860	0.29304364747765	2008.828125	0.35327745126377	2008.18181818182	0.28124121121215	2010.46666666667	0.691053165023496	2006.74666666667	0.210255811237005	2006.83333333333	0.239664469742361	2008.5	0.440342111948514	2012	0.157728706624606	2010.57142857143	0.186393289841566	2015.33333333333	0.105097214923805	2013.5	0.350653490596111	2009.90909090909	0.245183887915937	2012.33333333333	1.24124124124124	2008.29032258065	0.254129606099111	2008.75	0.680529300567108	2010.66666666667	0.0754716981132076	2014	0.322788896061975	2009.4	0.373731980779498	2009.85714285714	0	1990	0.111482720178372	2016	0.112951807228916	2015	1.14051094890511	2005.38	0.278551532033426	2010	0.0278164116828929	2008	0	1997	1.04166666666667	2014	0.203832042397065	2007.8	0.216919739696312	2016	0.786369593709043	2011.83333333333	0.448430493273543	2014
lomonosovfonna	0.1144	0.9223	4	13	69	0.0400645611785849	2009.37142857143	0.00963483957992099	2012.33333333333	0.0656229492828349	2005.57142857143	0.00921404220031328	2019	0.0175213176030838	2008.66666666667	0.193063045070235	2008.86206896552	0	1990	0.0450653447498873	2001.5	0.0931966449207829	2011.66666666667	0	1990	0.0956327701625757	2004.33333333333	0.0583771161704612	2014.6	0.46046046046046	2008.69565217391	0	1990	0.56710775047259	2007.8	0.0754716981132076	2010	0.710135571336346	2006.18181818182	0.480512546716498	2016.33333333333	0	1990	0	1990	0	1990	0	1994.5	0.696378830083566	2003	0	1992	0.445765230312036	2004.33333333333	0	2000	1.14145943742356	2008.57142857143	0	2006	0	1996.5	0	2003
long strait	-0.8236	-0.0676	3	18	41	0.0137364209755148	2006.41666666667	0.022481292353149	2006.14285714286	0	1990	0	1990	0	1990	0	1990	0.0508087052248285	2007	0.0225326723749437	2013	0	1990	0.0525486074619023	2013	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.334448160535117	2003	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
longyearbreen	-0.0884	0.7648	4	4	14	0.0125917192275553	2013.36363636364	0.003211613193307	2009	0.0562482422424299	2013.16666666667	0.0184280844006266	2013.5	0	1990	0.0332867319086612	2009.2	0	1990	0	1990	0	1990	0	1990	0	1990	0.0350262697022767	2010.33333333333	0.02002002002002	2005	0.0635324015247776	2019	0	1990	0	1990	0	1990	0.0533902829684997	2018	0	1990	0	1990	0.112951807228916	2018.33333333333	0	1994.5	0.139275766016713	2010	0	1992	0	1997	0	2000	0.040766408479413	2005	0	2006	0	1996.5	0	2003
longyearbyen	-0.1616	0.595	2	44	349	0.247255577559267	2010.2037037037	0.157369046472043	2006.34693877551	0.31874003937377	2008.82352941176	0.221137012807519	2011.20833333333	0.070085270412335	2006.25	0.818853604953066	2010.26829268293	0.143957998137014	2010.52941176471	0.225326723749437	2008.1	0.310655483069276	2012.4	0.262743037309511	2009.8	0.765062161300606	2011.16666666667	0.0700525394045534	2011.66666666667	0.46046046046046	2008.78260869565	0.635324015247776	2012.1	0.453686200378072	2012.08333333333	0.150943396226415	2016.5	0.355067785668173	2009.54545454545	0.266951414842499	2010.4	0.213675213675214	1996	0.111482720178372	2016	0.715361445783133	2015.47368421053	0.136861313868613	2010	0.278551532033426	2014.5	0.0556328233657858	2014	3.12035661218425	2011.52380952381	1.04166666666667	2000	0.40766408479413	2008.5	0	2006	0.524246395806029	2010	1.79372197309417	2012.75
lovozero	-0.4014	0.5219	2	15	171	0.246110875811307	2008.31162790698	0.038539358319684	2004.41666666667	0.0749976563232399	2001.625	0.110568506403759	2004.83333333333	0.175213176030838	2005.73333333333	0.0332867319086612	2003	1.49885680413244	2009.11299435028	0.0450653447498873	2011.5	0.0931966449207829	2011.66666666667	0.0525486074619023	2011	0	1990	0.140105078809107	1999.33333333333	0.02002002002002	2010	1.01651842439644	2004.3125	0	1990	0	1990	0.25823111684958	2010	0.213561131873999	2007	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0.262123197903014	2010.5	0	2003
mackenzie delta	-0.1605	-0.3555	1	40	211	0.198033402397005	2007.12138728324	0.0931367826059029	2007.41379310345	0.0468735352020249	2003	0.0552842532018797	2017.33333333333	0.87022544095316	2006.94630872483	0.00665734638173224	2012	0.0169362350749428	2003	0.067598017124831	2015	0.0621310966138552	2015.5	0.0525486074619023	2002	0.0637551801083838	2006	0.0116754232340922	2013	0.0600600600600601	2009.66666666667	0	1990	0.189035916824197	2003.8	0	1990	0.0322788896061975	2017	0.160170848905499	2011	0	1990	0.111482720178372	2017	0	1990	0.0684306569343066	2018	0	1994	0	1992	0	1997	0	2000	0	1995	0.216919739696312	2017	0	1996.5	0	2003
makarov basin	-0.6002	-0.0975	9	50	546	0.139653613251067	2006.62295081967	0.183061952018499	2006.24561403509	0.0749976563232399	2007.5	0.368561688012531	2005.875	0.146010980025698	2004.08	0.026629385526929	2010.75	0.194766703361843	2007.73913043478	0.0450653447498873	2010.5	0.217458838148493	2015.28571428571	0.105097214923805	2018	0.15938795027096	2010	0.0700525394045534	2015.16666666667	0.38038038038038	2007.21052631579	0	1990	0.415879017013233	2012.36363636364	0.150943396226415	2018	0.290510006455778	2009.77777777778	0.213561131873999	2009.25	0.213675213675214	2007	0	1990	0	1990	0.661496350364963	2006.41379310345	0.278551532033426	2010	0.0278164116828929	2008	0	1997	0	2000	0.0815328169588259	2011.5	0	2006	0.262123197903014	2006	0.448430493273543	2015
matanuska glacier	0.183	1.2033	4	5	5	0.024038736707151	2007.66666666667	0.06423226386614	2008.3	0.028124121121215	2007.33333333333	0	1990	0.0116808784020558	2016.5	0.0133146927634645	2009	0	1990	0	1990	0.0310655483069276	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0376506024096386	2009	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
maxwell bay_arctic	-0.0213	-0.3816	1	9	9	0.00457880699183828	2011	0	1990	0	1990	0	1990	0.00584043920102792	2001	0	1990	0	1990	0	1990	0.0621310966138552	2017.5	0	1990	0	1990	0.0116754232340922	2001	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.111482720178372	2008	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0.216919739696312	2008	0	1996.5	0.896860986547085	2017.5
meighen island	-0.2072	-0.394	1	11	20	0.0114470174795957	2001.6	0.00963483957992099	2004	0.00937470704040499	2014	0	1990	0.0525639528092513	2002.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0378071833648393	1998	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
melville bay	0.1867	-0.2942	5	18	53	0.0274728419510297	2010.5	0.019269679159842	2014.16666666667	0.01874941408081	2013	0.0460702110015664	2016.2	0.0584043920102792	2011.2	0.0133146927634645	2014	0	1990	0	1990	0	1990	0.105097214923805	2012	0	1990	0.116754232340922	2004.7	0.0600600600600601	2017	0	1990	0.151228733459357	2017	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.114051094890511	2016.2	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
melville island	-0.0906	-0.3578	1	31	121	0.114470174795957	2007.12	0.038539358319684	2006.33333333333	0.01874941408081	2014.5	0.0184280844006266	2016.5	0.438032940077094	2008.93333333333	0.0133146927634645	2016.5	0	1990	0.0225326723749437	2012	0.0310655483069276	2016	0.945874934314241	2002.77777777778	0.0318775900541919	2008	0.0116754232340922	2000	0.02002002002002	2002	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0228102189781022	2019	0	1994	0.0278164116828929	1999	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
melville peninsula	-0.0199	-0.4821	1	19	40	0.0389198594306254	2007.52941176471	0.019269679159842	2007.66666666667	0.00937470704040499	2014	0	1990	0.157691858427754	2008.48148148148	0	1990	0	1990	0	1990	0	1990	0.157645822385707	2015	0	1990	0.0233508464681845	2002	0.04004004004004	2004	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0376506024096386	2016	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
